MES;FECHA;LÍNEAS DE TRABAJO - COMPONENTE;VERIFICACIÓN;ACCIONES;NOMBRE INSTITUCION/EMPRESA/EVENTO;PUBLICO OBJETIVO;TIPO EMPRESA/INSTITUCION/EVENTO;DIRECCION;COD_COMUNA;COMUNA;BARRIO;TOTAL PERSONAS SENSIBILIZADAS;TOTAL MUJER;TOTAL HOMBRE;MUJER NIÑO (6 a 13 años);MUJER JOVEN (14 a 28 años);MUJER ADULTO (29 a 59 años);MUJER PERSONA MAYOR (60  años y más);MUJER PEATÓN;MUJER MOTOCICLISTA;MUJER CONDUCTOR;MUJER ACOMPAÑANTE Y/O PASAJERO;HOMBRE_JOVEN_(14_A_28_ANOS);HOMBRE ADULTO (29 A 59 ANOS);HOMBRE_PERSONA_MAYOR_(60_ANOS_Y_MÁS);HOMBRE_PEATON;HOMBRE_CICLISTA;HOMBRE_MOTOCICLISTA;HOMBRE_CONDUCTOR;HOMBRE_ACOMPANANTE_ Y/O_ PASAJERO;No. DE PROFESIONALES VINCULADOS;No. DE AUXILIARES VINCULADOS;No. DE PROFESIONALES CONTRATISTAS;No. DE AUXILIARES CONTRATISTAS;NO. HORAS LABORADAS EN ACTIVIDAD
Septiembre;2019-09-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Vehiculos;Secretaria de  Movilidad;Motociclistas;Intervención en Vía;Cr 45 80 1;4;Aranjuez;Aranjuez;953;285;668;3;98;168;16;71;71;93;0;121;251;395;9;36;1;566;0;65;0;0;6;19
Septiembre;2019-09-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Actores Viales en General;Sitio Buen Parqueo;Cl 35 48 8;10;La_Candelaria;Perpetuo Socorro;86;4;82;0;0;4;0;3;3;0;1;0;7;73;2;45;0;9;21;7;0;0;2;5
Septiembre;2019-09-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Coopebombas;Personal Administrativo ó Gerencial;Empresas de Transporte Público Individual;Cl 59 51 D 41;10;La_Candelaria;Jesús Nazareno;2;2;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Septiembre;2019-09-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Intervención en Vía;Cr 87 47DD 1;12;La_America;Santa Lucía;239;109;130;2;49;42;16;97;97;7;3;0;68;53;8;62;7;34;27;0;0;0;2;4
Septiembre;2019-09-09T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;"";Talleres_Formativos_Movileta_Docentes;Institucion Educativa Marco Fidel Suarez;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cl 49 B 70 70;11;Laureles_Estadio;Suramericana;20;19;1;0;4;15;0;0;0;2;5;12;0;1;0;0;0;0;1;0;0;1;0;0
Septiembre;2019-09-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Jose Acevedo y Gómez;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cl 8 Sur 52C 72;15;Guayabal;La Colina;2;2;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0
Septiembre;2019-09-09T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Empresas;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;23;14;9;14;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;2;0;0;3
Septiembre;2019-09-09T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Secretaria de Movilidad;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;12;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;2;0;0;3
Agosto;2019-08-09T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Otros_Instituciones_Educativas;Institución educativa las Nieves;Actores Viales en General;Instituciones Educativas Oficiales;CL 82 39 69;3;Manrique;Santa Inés;370;150;220;150;0;0;0;150;150;0;0;0;0;0;0;220;0;0;0;0;0;0;1;4
Agosto;2019-08-09T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;Taller Formativo Vehículos del Camino;Actores Viales en General;Empresas Comercial y/o Servicios;Cr 43 A 30 91;10;La_Candelaria;Perpetuo Socorro;29;8;21;0;4;4;0;4;4;1;3;0;7;14;0;4;0;11;6;0;0;0;1;0
Agosto;2019-08-09T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Contacto_Priorizacion;Feria_de_las_Flores;Secretaría de Movilidad - Punto Seguro Motociclistas;Motociclistas;Eventos de Ciudad;Cl 49 20 B 1;9;Buenos_Aires;Alejandro Echavarría;372;122;250;0;45;75;2;0;0;76;0;46;131;117;0;3;0;235;0;12;0;0;2;5
Agosto;2019-08-09T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Contacto_Priorizacion;Feria_de_las_Flores;Desfile Patinadores Feria de las Flores;Peatones;Eventos de Ciudad;Cl 44 con Cra 54;10;La_Candelaria;La Candelaria;350;145;205;40;80;25;0;145;145;0;0;0;120;55;0;205;0;0;0;0;0;0;2;4
Agosto;2019-08-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Presbitero Antonio Jose Bernal Londoño;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cr 63 A 39 105;5;Castilla;Toscana;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Agosto;2019-08-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Centro Educativo Infantil Miraflorez;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cl 49 16 AA  99;9;Buenos_Aires;Miraflores;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Agosto;2019-08-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Vehiculos;Secretaría de Movilidad;Conductores;Intervención en Vía;Cr 65 8 B 91;5;Castilla;Caribe;267;40;227;0;0;40;0;0;0;0;30;10;0;225;2;0;0;0;207;20;0;0;1;5
Agosto;2019-08-09T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Francisco Luis Hernández;Estudiantes;Instituciones Educativas Oficiales;Cl 87 50 A 21;4;Aranjuez;Aranjuez;149;65;84;58;7;0;0;65;65;0;0;0;13;0;0;84;0;0;0;0;0;0;6;1
Agosto;2019-08-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Secretaria de Movilidad Zona ZER Bolivariana;Conductores;Intervención en Vía;Cr 44 19 A 1;14;Poblado;Barrio Colombía;188;87;101;1;2;78;6;2;2;4;24;57;3;95;2;1;0;2;80;18;0;0;1;6
Agosto;2019-08-09T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Secretaria de Movilidad Zona ZER Poblado;Conductores;Intervención en Vía;Cl 9 40 1;14;Poblado;El Poblado;149;21;128;0;0;21;0;0;0;0;18;3;41;87;0;0;0;0;128;0;0;0;3;7
Agosto;2019-08-10T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Contacto_Priorizacion;Feria_de_las_Flores;Desfile de autos clásicos y antiguos - Feria de las Flores;Actores Viales en General;Eventos de Ciudad;Cr 54 34 1;10;La_Candelaria;Perpetuo Socorro;2150;1255;895;62;487;600;106;1255;1255;0;0;0;399;289;124;895;0;0;0;0;0;0;3;18
Agosto;2019-08-12T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Empresas_con_PESV;Expertos en Seguridad;Empleados;Empresas Privadas;Cq 4 69 18;11;Laureles_Estadio;Bolivariana;50;27;23;0;8;18;1;14;14;6;7;0;7;14;2;7;1;9;6;0;0;0;5;0
Agosto;2019-08-13T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Moto_Como_Herramienta_de_Trabajo_CON_PESV;Taller Formativo Mensajería 4 - 72;Motociclistas;Empresas de Mensajería;Cr 64 C 72 20;5;Castilla;Caribe;38;0;38;0;0;0;0;0;0;0;0;0;9;28;1;0;0;38;0;0;0;0;1;0
Agosto;2019-08-13T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;95;10;85;0;6;4;0;0;0;5;5;0;23;45;17;0;0;36;49;0;1;0;0;0
Agosto;2019-08-13T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;72;9;63;0;4;5;0;0;0;5;4;0;14;43;6;0;0;24;39;0;1;0;0;0
Agosto;2019-08-13T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;81;13;68;0;6;7;0;0;0;6;7;0;15;50;3;0;0;27;41;0;1;0;0;0
Agosto;2019-08-13T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Institucion Educativa Asamblea Departamental;Padres de Familia;Instituciones Educativas Oficiales;Cr 30 50 07;9;Buenos_Aires;Buenos Aires;27;19;8;0;7;11;1;5;5;2;2;9;3;5;0;0;0;2;3;3;0;1;0;0
Agosto;2019-08-13T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Alvernia;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cl 82 C 50 C 126;4;Aranjuez;Brasilia;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0
Agosto;2019-08-13T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Institucion Educativa Alfonso Mora Naranjo;Padres de Familia;Instituciones Educativas Oficiales;Cl 67 48 A 32;4;Aranjuez;San Pedro;46;37;9;0;12;21;4;14;14;4;6;10;3;5;1;2;1;3;1;2;0;1;0;0
Agosto;2019-08-13T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Empresas_con_PESV;Sanear Mantenimiento Alcantarillado;Empleados;Empresas Privadas;Cr 52 107 20;2;Santa_Cruz;La Francia;136;13;123;0;3;10;0;3;3;3;2;4;24;92;7;77;3;28;15;0;0;0;6;1
Agosto;2019-08-13T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Empresas_con_PESV;Grupo EmpresariaL MAS;Empleados;Empresas Privadas;Cr 30 A 69 108;16;Belen;Rosales;39;19;20;0;6;13;0;13;13;3;3;0;3;15;2;4;1;7;8;0;0;0;5;0
Agosto;2019-08-14T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Moto_Como_Herramienta_de_Trabajo_CON_PESV;Taller Formativo Mensajería 4 - 72;Actores Viales en General;Empresas de Mensajería;Cr 64 C 72 20;5;Castilla;Caribe;24;4;20;0;0;4;0;3;3;1;0;0;8;10;2;4;0;10;6;0;0;0;1;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Incidencia;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Inicial Auteco;Personal Administrativo;Empresas Comercial y/o Servicios;Cr 50 37 15;10;La_Candelaria;Calle Nueva;2;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0
Agosto;2019-08-14T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_SIN_PESV;Taller Formativo Inmobiliaria Perija;Actores Viales en General;Empresas Comercial y/o Servicios;Cr 12 2 10;14;Poblado;Altos del Poblado;20;17;3;0;6;11;0;6;6;4;7;0;1;1;1;0;0;1;2;0;1;0;1;0
Agosto;2019-08-14T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;Policia de la Seccional de Inteligencia Meval;Actores Viales en General;Entidades Públicas;Cr 51 14 259;15;Guayabal;Santa Fé;45;7;38;0;4;3;0;4;4;3;0;0;27;11;0;0;0;30;8;0;0;0;1;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Capacitación Mesa Motociclistas;Motociclistas;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;19;3;16;0;2;1;0;0;0;3;0;0;5;11;0;0;0;16;0;0;0;0;1;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Punto_Seguro_Peatones;Secretaría de Movilidad;Peatones;Intervención en Vía;Cl 54 53 51;10;La_Candelaria;Estación Villa;110;39;71;0;3;32;4;39;39;0;0;0;0;63;8;71;0;0;0;0;0;0;2;5
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Sitio Buen Parqueo;Cr 65 72 1;5;Castilla;El Progreso;136;22;114;0;2;15;5;0;0;11;6;5;9;98;7;6;0;21;76;11;0;0;2;7
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Sitio Buen Parqueo;Cl 7 39 1;14;Poblado;La Florida;212;54;158;0;13;34;7;1;1;16;16;21;17;138;3;2;0;46;102;8;0;0;1;7
Agosto;2019-08-14T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;50;11;39;0;4;7;0;0;0;4;7;0;14;18;7;0;0;15;24;0;1;0;0;0
Agosto;2019-08-14T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;46;8;38;0;5;3;0;0;0;5;3;0;5;27;6;0;0;16;22;0;1;0;0;0
Agosto;2019-08-14T05:00:00.000Z;Curso_de_Amonestados;Curso;Taller_Formativo_Curso_de_Amonestados;Secretaria de Movilidad;Infractores;Secretaría de Movilidad;Cr 64 C 72 58;5;Castilla;Caribe;36;5;31;0;3;2;0;0;0;3;2;0;6;25;0;0;0;13;18;0;1;0;0;0
Agosto;2019-08-14T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Institucion Educativa Carlos Alberto Calderon;Padres de Familia;Instituciones Educativas Oficiales;Vereda El Llano;60;San_Cristobal;El Llano;27;21;6;0;9;11;1;13;13;1;1;6;2;4;0;1;0;2;1;2;0;1;0;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa tricentenario;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cr 63 A 94 A 629;5;Castilla;Tricentenario;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;1;0;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Camilo Torres Restrepo;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cr 49 83 34;4;Aranjuez;Aranjuez;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Camilo Mora Carrasquilla;Personal Administrativo ó Gerencial;Instituciones Educativas Oficiales;Cl 62 D 94 B 74;7;Robledo;Fuente Clara;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
Agosto;2019-08-14T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Jose Feliz Restrepo;Estudiantes;Instituciones Educativas Oficiales;Cr 48 1 125;14;Poblado;Patio Bonito;300;239;61;239;0;0;0;239;239;0;0;0;0;0;0;61;0;0;0;0;0;0;6;1
Agosto;2019-08-14T05:00:00.000Z;Experiencias_Ciudadanas_Encarrete_Parque_Explora;Experiencias_Encarrete;Sensibilizacion_Encarrete_Empresas_con_PESV;Sanear MantenimientoAcueducto;Empleados;Empresas Privadas;Cr 67 71 100;7;Robledo;El Progreso;267;4;263;0;0;4;0;1;1;2;1;0;48;211;4;156;5;60;37;5;0;0;5;0
Agosto;2019-08-14T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Socialización Cambios Viales;Actores Viales en General;Intervención en Vía;Cr 30 41 1;9;Buenos_Aires;La Milagrosa;907;243;664;10;74;147;12;26;26;90;15;111;251;385;20;52;1;284;251;76;0;0;2;6
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Incidencia;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Inicial Ceiba Software;Personal Administrativo;Empresas Comercial y/o Servicios;Cl 8 B 65 191;15;Guayabal;Campo Amor;2;2;0;0;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Incidencia;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Inicial Trasancoop;Personal Administrativo;Empresas de Transporte Público Colectivo;Vía Santa Elenena Km 12 239;90;Santa_Elena;Santa Elena Sector Central;3;1;2;0;0;1;0;1;1;0;0;0;0;2;0;1;0;0;1;0;0;0;1;0
Agosto;2019-08-15T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_CON_PESV;El Mandado Express s.a.s;Motociclistas;Empresas Comercial y/o Servicios;Tv 39 A 79 A 29;11;Laureles_Estadio;Lorena;9;1;8;0;1;0;0;0;0;1;0;0;3;5;0;0;0;8;0;0;0;0;1;0
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Intervención Barrio Las Granjas;Actores Viales en General;Intervención en Vía;Cr 36 84 1;3;Manrique;Las Granjas;385;214;171;45;75;39;55;187;187;20;0;7;54;39;42;137;0;30;4;0;0;0;1;3
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Secretaría de Movilidad Zona ZER;Conductores;Intervención en Vía;Cl 8 43 A 1;14;Poblado;Astorga;139;39;100;0;13;26;0;0;0;0;19;20;6;90;4;0;0;12;73;15;0;0;1;6
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Sensibilizacion_Transporte_Escolar;Colegio Nuestra Señora de Lourdes;Actores Viales en General;Instituciones Educativas Oficiales;Cl 88 50 BB 30;4;Aranjuez;Brasilia;203;94;109;10;7;77;0;67;67;15;6;6;4;94;0;55;0;24;29;1;0;0;1;5
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Sitio Buen Parqueo;Cr 65 72 1;5;Castilla;El Progreso;129;8;121;0;4;4;0;4;4;0;1;3;72;49;0;5;0;17;68;31;0;0;1;7
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Secretaria de Movilidad Zona ZER barrio manila;Conductores;Intervención en Vía;Cr 43 B 11 B;14;Poblado;Manila;48;19;29;0;1;17;1;0;0;0;15;4;2;25;2;0;0;0;27;2;0;0;1;6
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Buen_Parqueo;Secretaría de Movilidad;Conductores;Sitio Buen Parqueo;Cr 89 38 24;12;La_America;Santa Mónica;135;42;93;0;12;30;0;0;0;17;16;9;18;75;0;0;0;40;41;12;0;0;1;3
Agosto;2019-08-15T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Movileta_Docentes;Institucion Educativa Jose Horacio Betancur;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cr 112 57 57;60;San_Cristobal;La Loma;22;15;7;0;0;15;0;3;3;2;2;8;0;7;0;0;0;3;1;3;0;1;0;0
Agosto;2019-08-15T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Institucion Educativa Fatima Nutibara;Docentes y/o Instructores;Instituciones Educativas Oficiales;Cr 65 A 32 B 120;16;Belen;Fátima;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Agosto;2019-08-15T05:00:00.000Z;Experiencias_Ciudadanas_Instituciones_Educativas;Experiencias_IES;Talleres_Formativos_Instituciones_Educativas_Padres_de_Familia;Institución Educativa La Salle-Campoamor;Padres de Familia;Instituciones Educativas Oficiales;Cr 65 B 4 49;15;Guayabal;Campo Amor;13;10;3;0;3;7;0;2;2;2;2;3;0;2;1;1;0;2;0;0;0;1;0;0
Agosto;2019-08-15T05:00:00.000Z;Experiencias_Ciudadanas_Aula_Movil_Parque_Explora;Experiencias_Aula;Sensibilizacion_Aula_Movil_Instituciones_Educativas;Institución Educativa Jose Feliz Restrepo;Estudiantes;Instituciones Educativas Oficiales;Cr 48 1 125;14;Poblado;Patio Bonito;248;12;236;12;0;0;0;12;12;0;0;0;0;0;0;236;0;0;0;0;0;0;6;1
Agosto;2019-08-15T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Institucion Educativa las Nieves;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;38;17;21;17;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;2;0;0;3
Agosto;2019-08-15T05:00:00.000Z;Experiencias_Ciudadanas_Pista_Educativa_de_Movilidad;Experiencias_Pista;Sensibilizacion_Instituciones_Educativas;Institucion Educativa las Nieves;Niños y Niñas de 6 a 14 Años;Instituciones Educativas Oficiales;Cl 77 53 1;4;Aranjuez;Moravia;33;19;14;19;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2;0;0;3
Agosto;2019-08-16T05:00:00.000Z;Experiencias_Ciudadanas_Empresas;Experiencias_Empresas;Taller_Formativo_Empresas_Comerciales_SIN_PESV;Taller Formativa Agencia de Aduanas Lacoste;Actores Viales en General;Empresas Comercial y/o Servicios;Cl 27 43 F 75;14;Poblado;Barrio Colombía;17;14;3;0;6;8;0;3;3;3;6;0;0;3;0;1;1;1;0;0;0;0;1;0
Agosto;2019-08-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Incidencia;Socializacion_Proyectos_Movilidad_Conglomerado_Publico_Externo;Reunión Inicial Emtelco;Personal Administrativo;Empresas Comercial y/o Servicios;Cl 14 52 A 174;15;Guayabal;Santa Fé;3;2;1;0;1;1;0;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
Agosto;2019-08-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Otros_Contacto_Ciudadano;Intervención Barrio Las Granjas;Actores Viales en General;Intervención en Vía;Cr 34 85 C 1;3;Manrique;Las Granjas;290;168;122;35;69;17;47;145;145;23;0;0;28;38;25;114;0;8;0;0;0;0;1;3
Agosto;2019-08-16T05:00:00.000Z;Incidencia_y_Gestion_Ejecucion_de_Experiencias;Incidencia;Otros_Incidencia_y_Gestion;El TPM se vive en el Centro;Actores Viales en General;Intervención en Vía;Cl 48 44 1;10;La_Candelaria;Barrio Colón;689;374;315;11;72;228;63;372;372;0;0;1;62;187;49;310;2;1;2;0;0;0;3;11
Agosto;2019-08-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Rumba_Segura;Secretaria de  Movilidad;Actores Viales en General;Intervención en Vía;Cr 48 A 77 04;4;Aranjuez;Manrique Central No. 1;302;115;187;2;57;55;1;110;110;2;0;3;41;142;0;140;0;33;12;2;0;0;2;3
Agosto;2019-08-16T05:00:00.000Z;Contacto_Ciudadano_Priorización_de_Publicos_y_Lugares;Contacto_Priorizacion;Rumba_Segura;Secretaría de Movilidad - Secretaría de Seguridad y Convivencia;Actores Viales en General;Intervención en Vía;Cr 65 104;5;Castilla;Boyacá;210;56;154;0;12;42;2;56;56;0;0;0;69;84;1;149;0;1;3;1;0;0;2;4
